iter	Logloss
475	0.03884382006
476	0.03884099324
477	0.03883808847
478	0.03883493071
479	0.03883356587
480	0.03883274313
481	0.03883081497
482	0.03882607601
483	0.03882461244
484	0.03882236365
485	0.03882104536
486	0.03881889731
487	0.03881732996
488	0.03881225957
489	0.03880725033
490	0.03880383946
491	0.038800229
492	0.03879775808
493	0.03879696111
494	0.03879385024
495	0.03879315404
496	0.0387914142
497	0.03878523912
498	0.03878193188
499	0.03878113833
500	0.03877901632
501	0.03877803955
502	0.03877711345
503	0.03877618697
504	0.03877356859
505	0.03876949079
506	0.03876819917
507	0.03876702133
508	0.0387662741
509	0.03876340666
510	0.03876053957
511	0.03875875602
512	0.03875737309
513	0.0387553647
514	0.03874898514
515	0.0387424025
516	0.03873815755
517	0.03873326843
518	0.03872875158
519	0.03872257655
520	0.0387185517
521	0.03871397506
522	0.03871081241
523	0.03870803367
524	0.03870538402
525	0.03870331437
526	0.03870011653
527	0.0386943176
528	0.03869120645
529	0.03868685447
530	0.03868461449
531	0.03867926429
532	0.0386740412
533	0.0386699031
534	0.03866828338
535	0.03866335718
536	0.03866099755
537	0.03865597285
538	0.03865304355
539	0.03864851776
540	0.03864550611
541	0.03864488197
542	0.03864335801
543	0.03864215908
544	0.03863726484
545	0.03863623928
546	0.03863386676
547	0.03863057117
548	0.03862738149
549	0.03862338573
550	0.03862105685
551	0.03861921387
552	0.03861866267
553	0.03861726599
554	0.03861346722
555	0.0386121816
556	0.03860797577
557	0.03860641995
558	0.03860188344
559	0.03859849219
560	0.0385969131
561	0.03859639278
562	0.03859264939
563	0.03859001865
564	0.03858948458
565	0.03858561463
566	0.03858120715
567	0.03857926359
568	0.03857770823
569	0.03857429128
570	0.03857354482
571	0.03857288418
572	0.03857132713
573	0.03857016474
574	0.03856894134
575	0.03856543078
576	0.03855720882
577	0.03855486161
578	0.03855372662
579	0.03854911651
580	0.0385454439
581	0.03854096093
582	0.03853837794
583	0.03853602185
584	0.03853285543
585	0.03853187825
586	0.03852758447
587	0.03852230485
588	0.03852049724
589	0.03851788454
590	0.03851653111
591	0.03851461027
592	0.03851289169
593	0.03851205993
594	0.03850912804
595	0.03850594698
596	0.03850083094
597	0.03849826411
598	0.03849719774
599	0.03849616569
600	0.03849372322
601	0.0384926594
602	0.03848994458
603	0.03848575072
604	0.03848452222
605	0.0384827296
606	0.03848273089
607	0.03848273003
608	0.03848273089
609	0.03848272874
610	0.03848272703
611	0.03848272617
612	0.03848251813
613	0.03848221918
614	0.03848081093
615	0.03847939605
616	0.03847814266
617	0.03847461108
618	0.03847365969
619	0.03846811582
620	0.0384640153
621	0.03845964389
622	0.03845880256
623	0.03845752858
624	0.0384562835
625	0.03845114086
626	0.03844938437
627	0.03844749871
628	0.0384470573
629	0.03844571472
630	0.03844300757
631	0.03844105375
632	0.03843649703
633	0.03843432529
634	0.03843050806
635	0.03842915302
636	0.038426647
637	0.03842507881
638	0.03842400735
639	0.03841915111
640	0.03841755156
641	0.03841553335
642	0.03841527086
643	0.03841304339
644	0.03841144081
645	0.03840974863
646	0.03840857588
647	0.03840713633
648	0.03840525649
649	0.03840310531
650	0.03840033087
651	0.03839830968
652	0.03839831096
653	0.03839830882
654	0.03839830753
655	0.03839830753
656	0.03839830753
657	0.03839830925
658	0.03839830753
659	0.03839830625
660	0.0383983071
661	0.03839830839
662	0.03839831011
663	0.03839830582
664	0.03839830796
665	0.03839823204
666	0.03839669613
667	0.03839558596
668	0.03839335282
669	0.03839333395
670	0.03839126043
671	0.03838980502
672	0.03838784123
673	0.03838681136
674	0.03838507326
675	0.03838397859
676	0.0383833167
677	0.0383821251
678	0.03838212295
679	0.0383821088
680	0.0383821088
681	0.03838211223
682	0.03838211438
683	0.03838210837
684	0.0383821088
685	0.03838210751
686	0.03838210623
687	0.03838210966
688	0.03838116557
689	0.03837988689
690	0.03837438666
691	0.03837214323
692	0.03837002029
693	0.03836667749
694	0.0383659131
695	0.03836381508
696	0.03836277834
697	0.03836052205
698	0.03835839786
699	0.03835715302
700	0.03835570416
701	0.03835463467
702	0.03835234409
703	0.03835131675
704	0.03834945811
705	0.03834861394
706	0.03834751626
707	0.0383464237
708	0.03834561814
709	0.03834307925
710	0.03834020043
711	0.03833950939
712	0.03833935418
713	0.03833784473
714	0.03833327941
715	0.03833106527
716	0.03833058707
717	0.03832650586
718	0.03832242186
719	0.03832148965
720	0.03831935438
721	0.03831443895
722	0.0383132018
723	0.03831210584
724	0.03831128912
725	0.03830939617
726	0.03830780131
727	0.03830320027
728	0.03829962251
729	0.03829654488
730	0.03829339814
731	0.03828974607
732	0.03828598633
733	0.03828400025
734	0.03828258437
735	0.03827735525
736	0.03827341712
737	0.0382708274
738	0.03826635126
739	0.03826583998
740	0.03826337255
741	0.0382608121
742	0.0382602656
743	0.0382598255
744	0.03825982464
745	0.03825832163
746	0.03825587788
747	0.03825586801
748	0.03825489814
749	0.0382546661
750	0.03825103349
751	0.0382476163
752	0.03824708656
753	0.03824539651
754	0.03824337227
755	0.03824168514
756	0.03823754197
757	0.03823631306
758	0.03823533645
759	0.03823533645
760	0.03823212617
761	0.03823176199
762	0.03823086766
763	0.03822762743
764	0.03822652377
765	0.03822469582
766	0.03822334976
767	0.03821917572
768	0.03821755351
769	0.03821680585
770	0.03821605173
771	0.03821315198
772	0.03820955305
773	0.03820685663
774	0.03820611074
775	0.03820499247
776	0.03820341944
777	0.03820270095
778	0.03820201424
779	0.03819808588
780	0.03819659187
781	0.0381945195
782	0.03819335617
783	0.03818976413
784	0.03818911079
785	0.03818712866
786	0.03818590263
787	0.03818449573
788	0.03818139186
789	0.03817930287
790	0.03817497055
791	0.03817241313
792	0.03816987204
793	0.03816832524
794	0.03816660258
795	0.03816620322
796	0.03816581546
797	0.03816308398
798	0.03816213814
799	0.03816114985
800	0.03816082728
801	0.03816015426
802	0.03815842862
803	0.03815568635
804	0.03815324952
805	0.03815252543
806	0.0381509276
807	0.03814901921
808	0.03814777569
809	0.03814697784
810	0.03814611476
811	0.03814572954
812	0.03814536973
813	0.03814456417
814	0.0381435389
815	0.03814177401
816	0.03814063771
817	0.03813871446
818	0.03813551787
819	0.03813346422
820	0.03813308076
821	0.0381321036
822	0.03812969676
823	0.0381291992
824	0.03812810834
825	0.03812790072
826	0.03812622227
827	0.03812520009
828	0.03812269493
829	0.03812211799
830	0.03812141623
831	0.0381214128
832	0.03812079039
833	0.03811938684
834	0.03811813307
835	0.03811719534
836	0.03811669862
837	0.03811568203
838	0.03811347691
839	0.03811261558
840	0.03810879284
841	0.03810565245
842	0.03810217253
843	0.03810048078
844	0.03809953232
845	0.03809666871
846	0.03809584824
847	0.03809370827
848	0.03809178443
849	0.03809129412
850	0.03809012483
851	0.03808661348
852	0.03808500363
853	0.03808195807
854	0.0380815184
855	0.03808116964
856	0.03808030147
857	0.0380796267
858	0.03807888378
859	0.03807535238
860	0.03806979142
861	0.03806528692
862	0.03806345619
863	0.038061939
864	0.03806093269
865	0.03805918649
866	0.03805676741
867	0.0380553297
868	0.03805415831
869	0.03804935186
870	0.03804715567
871	0.03804264211
872	0.03804122801
873	0.0380403169
874	0.03803633792
875	0.03803506563
876	0.03803033685
877	0.03802757897
878	0.03802558687
879	0.03802218939
880	0.03802032435
881	0.03801901613
882	0.03801551067
883	0.03801500018
884	0.03801460642
885	0.03801278981
886	0.03800969889
887	0.0380083095
888	0.03800775914
889	0.03800579493
890	0.03800329154
891	0.0380013333
892	0.03799885065
893	0.03799615302
894	0.03799290333
895	0.03798987069
896	0.03798693738
897	0.03798374341
898	0.03798219402
899	0.03798005914
900	0.03797836134
901	0.0379770844
902	0.03797559252
903	0.03797190488
904	0.03796972399
905	0.03796879398
906	0.03796674234
907	0.03796518877
908	0.03796387576
909	0.03796175932
910	0.03795915731
911	0.03795465758
912	0.03795275475
913	0.03795071642
914	0.03794982721
915	0.037946756
916	0.03794292122
917	0.03794163279
918	0.03793958069
919	0.03793668249
920	0.03793506206
921	0.03793300441
922	0.03793082616
923	0.03792850556
924	0.037926435
925	0.03792015136
926	0.03791826486
927	0.03791626981
928	0.03791486412
929	0.03791032629
930	0.03790998101
931	0.03790803144
932	0.0379025461
933	0.03789961997
934	0.03789862609
935	0.03789740351
936	0.03789603774
937	0.03789464882
938	0.03789215449
939	0.03789157455
940	0.03788883321
941	0.03788762814
942	0.03788628086
943	0.03788013798
944	0.03787743895
945	0.03787409701
946	0.0378719564
947	0.03786567673
948	0.0378618994
949	0.03785892375
950	0.03785762623
951	0.03785524123
952	0.03785292273
953	0.03784795229
954	0.0378462382
955	0.0378431313
956	0.03784108221
957	0.03783799852
958	0.03783450635
959	0.03783079119
960	0.0378286584
961	0.03782530467
962	0.03782438889
963	0.037822608
964	0.03782025808
965	0.03781914801
966	0.0378167257
967	0.03781390061
968	0.03781192789
969	0.03780920286
970	0.0378079984
971	0.03780172001
972	0.03779796485
973	0.03779632024
974	0.03779021455
975	0.03778640667
976	0.03778297035
977	0.0377811202
978	0.03777799405
979	0.03777698825
980	0.03777507515
981	0.03777297076
982	0.03777145196
983	0.03777105644
984	0.03777003726
985	0.03776750482
986	0.03776507142
987	0.03776381634
988	0.03776153174
989	0.03776025523
990	0.03775893317
991	0.03775373695
992	0.03775109437
993	0.03774856359
994	0.03774724245
995	0.03774518221
996	0.0377445671
997	0.0377419918
998	0.03773802605
999	0.03773490924
